,Date,Username,Tweet
636,2022-05-24 10:16:36+00:00,prameshp1,"Metro -Who had heard of it hardly any. What were there market share?   Better exit. Citibank Gaya kisiko koi pata Chala. 

Uber - are they leaving India? That will have some impact on mobility at ease in major cities. https://t.co/QnGvwELqkB"
637,2022-05-24 10:09:12+00:00,vivek_bora,"[ Back ] Apply ₹499 Off Coupon : BeatXp Exercise Bike@ 4300

+ Loot if u Using Citi Bank Card@ 3870

https://t.co/GGgfzVUWch

#BieberFever"
638,2022-05-24 10:07:37+00:00,BigkartDeal,"OPPO F19 (6GB RAM, 128GB Storage) @  13990
https://t.co/zW6c3VVVIY
Pay with CITI Bank CC"
639,2022-05-24 10:07:10+00:00,DealBeeOfficial,"OPPO F19 (6GB RAM, 128GB Storage)
at ₹ 13990
Pay with CITI Bank CC
https://t.co/ejs8PleG08

 For more information visit: https://t.co/jdnXH2sYwu"
640,2022-05-24 10:06:47+00:00,amezingdeal1,"[ Back ] Apply ₹499 Off Coupon : BeatXp Exercise Bike@ 4300

+ Loot if u Using Citi Bank Card@ 3870

https://t.co/OxFJj5NL1L https://t.co/IKvu2ixKvm"
641,2022-05-24 10:06:44+00:00,BigkartDeal,"Apply ₹499 Off Coupon : BeatXp Exercise Bike@  4300

+ #Looto if u Using Citi Bank Card@  3870

https://t.co/F65MrnY0jF
beatXP Adjustable Cushioned Seat, Non-Slip Pedals and Fixed Handles Air Bike Exercise Cycle Full Body Workout Gym Fitness Cycle Machine 1F (Grey)"
642,2022-05-24 10:06:11+00:00,Ecomlootdeals,"[ Back ] Apply ₹499 Off Coupon : BeatXp Exercise Bike At  4300

+ Loot if u Using Citi Bank Card At  3870

https://t.co/W85IXSHgvg"
643,2022-05-24 10:05:05+00:00,hamailtweets,Citibank invested $41.4 to fossil fuels in 2021 @fair_pakistan
644,2022-05-24 10:02:33+00:00,RaniaAlMashat,Started day 2 at the #WEF2022 in a bilateral meeting with @JayCollinsSays from @Citibank on innovative tools for #sustainable development to bridge the gap for achieving the #SDGs and green financing. https://t.co/NL8pEnEigJ
645,2022-05-24 10:01:17+00:00,CleanerEnergy1,"Citibank deklaruje udział w przygotowaniu polskiego planu inwestycji w OZE i atom 

#energetyka @Citibank @MAPGOVPL 
https://t.co/oiwfyqqSHc"
646,2022-05-24 10:01:03+00:00,SmartGizmoDeals,"Whirlpool 1.5 Ton 3 Star, Inverter Split AC at Rs.32990 (MRP 62200) + Citibank Card Discount

https://t.co/ko1uZLHSpr"
647,2022-05-24 10:00:02+00:00,MarketingOops,"แชร์เคล็ดลับ! ให้ ‘สินเชื่อบุคคล’ เป็นอีกทางเลือกช่วยแก้ปัญหาทางการเงินได้ในยามจำเป็น สามารถช่วยอะไรได้บ้าง 
คลิ๊กเลย https://t.co/GPlTgWprfh

https://t.co/kySMnsyTd3

#SponsoredPost 
#สินเชื่อบุคคล
#Citibank
#MarketingOops"
648,2022-05-24 09:38:24+00:00,CheezGenx,@Citibank Beautiful like always 🥰
649,2022-05-24 09:33:49+00:00,prashantnarote,"@safiranand Duaaro ko gyan baatne ke liye unko sab aata hai.
Sirf khud ko sikha nahi paye.
Aisi story CITI BANK ki hai."
650,2022-05-24 09:31:02+00:00,SmartGizmoDeals,"Samsung 1.5 Ton 5 Star Inverter Split AC at Rs.41990 (MRP 65990) + Apply Rs.1000 Coupon Discount + Citibank Card Discount

https://t.co/SyI0R3lF6V"
651,2022-05-24 09:30:00+00:00,dealshop999,"📱 Samsung Galaxy M12 (4GB RAM, 64GB Storage) 6000 mAh with 8nm Processor | 48 MP Quad Camera | 90Hz Refresh Rate

M.R.P.: ₹12,999.00
⚡ Deal Price: ₹10,499.00 
You Save: ₹2,500.00 (19%)

+ 10% Instant #Discount with Citibank Credit &amp; Debit Cards 
Link: https://t.co/aG85HMaOGg"
652,2022-05-24 09:27:23+00:00,solomonsalvis,"Words of encouragement go a long way in uplifting someone. 

We have been incredibly fortunate and grateful to have received some lovely wishes from our participants across the world. 

Kaushik Das, Vice President- Talent &amp; Development Lead Citibank, Sout…https://t.co/70mg6XIe7a"
653,2022-05-24 09:18:04+00:00,Kibowa_Ausi,"Charles Kabiri - Vice president Citi Bank Uganda seems to keep pushing for the Ugandan Gov't to tap into the Eurobond market.

Clearly, one can observe that private interests seem at play here.

@rggoobi @ISERUganda

#UgDebtConference
#Iserat10
#ReclaimPublicServices https://t.co/Es512PmI73 https://t.co/cQHerottzO"
654,2022-05-24 09:12:20+00:00,rahulmagan8,"Paytm Annual Report FY21
FY21 - Negative Retained Earnings = Rs 12400 Cr
FY22 Losses - Rs 2400 Cr
FY22 - Negative Retained Earnings = Rs 15,000 Cr
Looks like Goldman Sachs, ICICI Securities, and Citi Bank forgot about this (perhaps intentionally). @GoldmanSachs @Citi https://t.co/k0boMs9w30"
655,2022-05-24 09:11:37+00:00,serhataguven1,"@NejatOzonay Citibank sert hisse satışları yapıyor, NATO'ya giriş pazarlığında ekonomi bir baskı aracı olarak kullanılmak isteniyor sanki ...🤔"
656,2022-05-24 09:03:08+00:00,LesleyDowner,"Demands to be read. #Haiti #Citibank #USA #slavery #France #colonialism

https://t.co/WE7EYkwDcL"
657,2022-05-24 09:01:03+00:00,SmartGizmoDeals,"Samsung 324L 3 Star Inverter Frost Free Double Door Refrigerator at Rs.34790 (MRP 41900) + Citibank Card Discount

https://t.co/S6rzQr99eL"
658,2022-05-24 08:59:32+00:00,UgLadyLawyer,🙌 Fantastic ladies signed up for this Leadership Executive Program. I am even feeling intimidated being in a space of such high achievers 🤭😂😂. But it is well. @AnnK49794299  @tredavil  @GloriaKunihira @AbsaUganda @Citibank @NCBAUganda @MakeStrongMinds @CentenaryBank @UmemeLtd https://t.co/OwKKglvDvf
659,2022-05-24 08:51:28+00:00,dealsandalert,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC at Rs.44499 (MRP 75990) + Citibank Card Discount

https://t.co/uDKLdq0kCH"
660,2022-05-24 08:46:39+00:00,DealBeeOfficial,"Best Deal : OnePlus (43 Inches) Y Series 4K Ultra HD Smart LED TV at ₹27,499 (effective).

https://t.co/17sFhIOMrI

₹2500 Off With Axis/Citibank Credit Card.

 For more information visit: https://t.co/vU9kI6rGZU"
661,2022-05-24 08:41:57+00:00,mynetworkkkk,ดูข้อเสนอ! Citibank Flash Deal - iPhone 13 - 24/05/22 to 1/06/22: https://t.co/Tt4yJXk93p
662,2022-05-24 08:31:03+00:00,SmartGizmoDeals,"LG 1.5 Ton 5 Star AI DUAL Inverter Split AC at Rs.44499 (MRP 75990) + Citibank Card Discount

https://t.co/SWd1UnVqbt"
663,2022-05-24 08:23:19+00:00,buletin_my,"CompareHero (MY): Citibank New Dyson Supersonic™ hair dryer RM2,099 OR RM1,500 DuitNow https://t.co/gZoY34NamC"
664,2022-05-24 08:14:26+00:00,gosiabem,"#Sasin na #wef:
""🇵🇱 potrzebuje wsparcia, sama tych inwestycji nie udźwignie. Liczymy na to, że #CitiBank i też inne instytucje finansowe użyczą swoich funduszy""
🫤
Polityka #PiS:
Poczekaj aż cię odetną, zerwij kontrakty, daj znak, że nie masz nic i dopiero wtedy szukaj wsparcia. https://t.co/ZCPoEaKics"
665,2022-05-24 08:14:14+00:00,lostinstran,@sagarikaghose @sardesairajdeep Okay what about that CITI BANK ATM incident..
666,2022-05-24 08:12:45+00:00,Kibowa_Ausi,"Charles Kabiri - Vice President at Citi Bank Uganda observes that the ""yields (cost) on our domestic debt have over the years been high.""

This definitely, erodes available fiscal space needed to fund public services

#ISERat10
#ReclaimPublicServices https://t.co/Rx8S8d7Bue"
667,2022-05-24 08:01:03+00:00,SmartGizmoDeals,"Samsung 192 L 2 Star Direct Cool Single Door Refrigerator at Rs.1319 (MRP 14990) + Citibank Card Discount

https://t.co/37WTMkd7Hb"
668,2022-05-24 07:52:49+00:00,buletin_my,Ringgit Plus (MY): Credit Card Citibank Flash Deal - iPhone 13 https://t.co/oWfR9a17du
669,2022-05-24 07:51:21+00:00,BiggDeals4U,"Bajaj 36L Personal Air Cooler@ 5940 + 10% Citi Bank Offer Extra

https://t.co/VgmCfuvUUO

PC : Bajaj Official Website@ 7210"
670,2022-05-24 07:50:38+00:00,tiibonez,แบบเลือกทำ 2 ใบนี้ก่อนเพราะไปอ่านมาว่าอนุมัติง่าย ตอนนั้นเพิ่งมีเงินเดือนๆแรกเลยสดๆมาก นี่ทำ citibank ไป2รอบ รอบแรกไม่อนุมัติ เลยเว้นไปปีนึงมั้งทำอีกรอบผ่านฉลุย อย่างงง5555555
671,2022-05-24 07:50:33+00:00,BiggDeals4U,"Bajaj 24L Personal Air Cooler@ 4799 + 10% Citi Bank Offer Extra

https://t.co/mlQR8uvcXB

Regular Price 5.5k"
672,2022-05-24 07:39:50+00:00,tiibonez,"อีกใบที่ใช้รองมาคือ citibank cashback

ใบนี้ให้แคชแบค 1% หมดทุกยอด ไม่สนว่าจะใช้รูดอะไร รูดยอดต่างประเทศก็ได้
+มีเงินคืนเรทพิเศษ 5% 10% grab watsons เซเว่น mrt bts จะเหมาะกับวิถีชีวิตคนกทม.หน่อยๆ

ข้อเสีย มี fee ถ้าใช้ไม่ถึง 60,000 ต่อรอบปี แต่ waive ง่ายมาก &amp; บ.กำลังจะเปลี่ยนมือ https://t.co/NcjmMULhNJ"
673,2022-05-24 07:38:30+00:00,ShoppingDeal4U,"#GalaxyTabS8 #Gangaquest_onlinequiz #ThorLoveAndThunder #QuadSummit #5ireAtDavos

🌟Bajaj 36L Personal Air Cooler@ 5940 + 10% Citi Bank Offer Extra

🔗https://t.co/oyPWe2UXYW

PC : Bajaj Official Website@ 7210"
674,2022-05-24 07:38:21+00:00,ShoppingDeal4U,"#GalaxyTabS8 #Gangaquest_onlinequiz #ThorLoveAndThunder #QuadSummit #5ireAtDavos

🌟BEST - Bajaj DLX 24L Personal Air Cooler with Honeycomb Pads @ 4799/-

+ 10% Citi Bank Offer Extra

🔗https://t.co/F6FxovWTos

⚡️Regular Price 5.5k"
675,2022-05-24 07:25:29+00:00,RadiowaJedynka,".@SasinJacek o OZE: Polska sama tych inwestycji nie udźwignie. Liczymy na to, że #CitiBank, ale też inne instytucje finansowe użyczą swoich funduszy w inwestycje w czystą energię. 🎥🔻  #Davos

#SygnałyDnia https://t.co/2nIKuX48ed"
676,2022-05-24 07:18:27+00:00,tiibonez,@moonrisebegone ช่วงนี้ใช้ firstchoice บ่อยสุดเลอ สลับกับ citibank cashback แต่ citi มันจะเปลี่ยน owner แต่ไม่แน่ใจว่าเมื่อไหร่
677,2022-05-24 07:02:11+00:00,ugandadebtnet,"Meet the #UgDebtConference panelists:
▶️@henrymusasizi1, Min of State @mofped
▶️Julius Kapwepwe, Director of Programs @ugandadebtnet
▶️Jibran Qureishi, Head of Africa EconResearch @SBGroup
▶️@maimbofinance, Director of Devt Finance @WorldBankAfrica
▶️Charles Kabiri, VP @Citibank https://t.co/FLZuxzmkDY"
678,2022-05-24 07:01:46+00:00,loot_times,"OnePlus (43 Inches) Y Series 4K Ultra HD Smart LED TV @27,499 (Effectively).

https://t.co/4xvVmoMOFN

₹2500 Off With Axis/Citibank Credit Card."
679,2022-05-24 06:55:30+00:00,nathanielflick,@Citibank do you do anything special for a customer who has been with you for more than 25 years or just raise rates and threaten to close the card on non use? Feeling very confused and a little betrayed.
680,2022-05-24 06:55:15+00:00,uwizeyeblair,"Meet the #UgDebtConference panelists:
▶️@henrymusasizi1, Min of State @mofped
▶️Jibran Qureishi, Head of Africa EconResearch @SBGroup
▶️@maimbofinance, Director of Devt Finance @WorldBankAfrica
▶️Charles Kabiri, VP @Citibank
▶️Julius Kapwepwe, Director of Programs @ugandadebtnet https://t.co/nxxPaYIIoM"
681,2022-05-24 06:45:50+00:00,BusingyeJose,"@Uganda4Dev Meet the #UgDebtConference panelists:
▶️@henrymusasizi1
, Min of State @mofped
▶️Jibran Qureishi, Head of Africa EconResearch @SBGroup

▶️@maimbofinance
, Director of Devt Finance @WorldBankAfrica

▶️Charles Kabiri, VP @Citibank https://t.co/Cq09JYbo8U"
682,2022-05-24 06:44:49+00:00,patlks5757,"@Citibank 
Receiving tons of phonecalls, texts, emails about my account from ""Donut Lord"". Assuming its spam."
683,2022-05-24 06:42:07+00:00,Kobs_Fifi,"@Uganda4Dev Meet the #UgDebtConference panelists:
▶️@henrymusasizi1
, Min of State @mofped
▶️Jibran Qureishi, Head of Africa EconResearch @SBGroup

▶️@maimbofinance
, Director of Devt Finance @WorldBankAfrica

▶️Charles Kabiri, VP @Citibank https://t.co/fYxRPBxxFh"
684,2022-05-24 06:36:37+00:00,BusingyeJose,"The discussion is on already #UgDebtConference  hosted by @WorldBankAfrica
@WBG_IDA #IDAworks and @mofpedU.
Follow the discussion on the ways to manage the good and bad of Uganda's debt.  
Livestream 📽️ https://t.co/Yxx7j3jHjZ… @Citibank
@ugandadebtnet @SBGroup @maimbofinance https://t.co/eD6TahHKP1"
685,2022-05-24 06:36:25+00:00,Kobs_Fifi,"The discussion is on already #UgDebtConference  hosted by @WorldBankAfrica
@WBG_IDA #IDAworks and @mofpedU.
Follow the discussion on the ways to manage the good and bad of Uganda's debt.  
Livestream 📽️ https://t.co/DOFGLfO7uv… @Citibank
@ugandadebtnet @SBGroup @maimbofinance https://t.co/aIMZoS1fdY"
686,2022-05-24 06:30:33+00:00,Rachealkyy,"The discussion is on already #UgDebtConference  hosted by @WorldBankAfrica
@WBG_IDA #IDAworks and @mofpedU.
Follow the discussion on the ways to manage the good and bad of Uganda's debt.  
Livestream 📽️ https://t.co/Xm9fTAIVVX… @Citibank
@ugandadebtnet @SBGroup @maimbofinance https://t.co/oNWWGcCz1N"
687,2022-05-24 06:30:00+00:00,dealshop999,"⌨ Redgear Shadow Blade Mechanical #Keyboard with Drive Customization, Spectrum LED Lights, Media Control Knob

M.R.P.: ₹3,999.00
⚡ Deal Price: ₹2,199.00 (45% OFF)

+ 10% Instant #Discount with SBI, Citibank Credit, and Debit Cards 

Link: https://t.co/Z5cKaICgf3"
688,2022-05-24 06:16:08+00:00,Sarmata9,@RafalDudkiewic1 Citibank jest zaintersowany udziałem kapitałowym w transformacji energetycznej Polski powiedział Jacenty Sasin. Rotszyldy wchodzą
689,2022-05-24 06:13:36+00:00,vgarg1,"very disappointed with Citibank's way of working...trying to close a loan for over a month, Citi simply doesn't work..no wonder they failed in India. @AskCiti"
690,2022-05-24 06:10:05+00:00,JPofficials7,Hello @Citibank it seems fraud happened with my credit card. I observed today that there is loan active which I never have taken. Can you pls give me details pls ? https://t.co/tcYmCcyVwP
691,2022-05-24 06:10:02+00:00,sunil76205556,@Citibank Need to check status of my card application
692,2022-05-24 06:08:16+00:00,BichlerNitzan,"@RickCrawf @ElwiraRosiak @blair_fix The relative prices of commodities mirror the differential power of their owners, and that implies a range. 

De Beers' power &amp; pricing differ from Microsoft's, Bunge's and Citibank's -- as well as from those of small store owners, workers and criminals.

https://t.co/h0ym81qdoI"
693,2022-05-24 06:07:15+00:00,Iamkoustavsaha,"@Citi @AskCiti @Citibank Hi there, I applied for a CC and the application got rejectd cz no personnel cud visit me for Doc collection. Now that the third time application was submitted, and KYC docs also collected, now again they are telling me to submit same docs again with new"
694,2022-05-24 05:20:50+00:00,Maviay__gece,Hayatımdaki en iğrenç pislik banka anlayışı bu ülkede ve citibank dahil başka bankalarda çalıştım en kötü banka ziraat bankası
695,2022-05-24 05:13:28+00:00,AdiBuxbaum,"@michdanninger @Rosa_Sonnenhut Unglaublich, wie unbeschadet er aus der Citibank-Geschichte um die Wohnbau-Darlehen in NÖ rausgekommen ist ... und aus vielem mehr!"
696,2022-05-24 05:10:35+00:00,Uganda4Dev,"T-50mins: #UgDebtConference will start from 9am-12pm hosted by @WorldBankAfrica
@WBG_IDA #IDAworks and @mofpedU.
Follow the discussion on the ways to manage the good and bad of Uganda's debt.  
Livestream 📽️ https://t.co/egYfhqh7oh @Citibank
@ugandadebtnet @SBGroup @maimbofinance https://t.co/V7Y0BsEdkt"
697,2022-05-24 04:53:09+00:00,hujanbulanjun1,"Suka banget ama citibank, hapus annual fee nya gampang nggak pake ribet"
698,2022-05-24 04:28:36+00:00,marcberman,"@AnaMariaforNY Thanks, Ana Maris! Would you, @JumaaneWilliams or anyone else involved in your campaign be of assistance to me? My daughter (seen in attached WNBC news report) recently was the victim of identity theft &amp; wire fraud. Yet, Citibank has refused to cooperate in resolving this matter https://t.co/3CBHRKO4KD"
